runtime_addr,row,kind,slot,char,row_addr,byte_index_in_row,decoded_old,decoded_new,disk_offset,raw_old,raw_new,payload_start,decode_key,segment_index,fill
0x96A6,14,문자,8,고,0x96A6~0x96A7,0,F0,80,0x1CF19,ED,7D,0x1CB40,0x29,0x026,e9ae2b
0x96A7,14,문자,8,고,0x96A6~0x96A7,1,28,20,0x1CF18,26,1E,0x1CB40,0x29,0x027,e9ae2b
0x96A8,15,문자,9,␠,0x96A8~0x96A9,0,A0,18,0x1CF17,9F,17,0x1CB40,0x29,0x028,e2f0d9
0x96A9,15,문자,9,␠,0x96A8~0x96A9,1,28,12,0x1CF16,28,12,0x1CB40,0x29,0x029,e2f0d9
0x96AA,16,문자,10,싶,0x96AA~0x96AB,0,40,00,0x1CF15,41,01,0x1CB40,0x29,0x02A,e9ae2b
0x96AB,16,문자,10,싶,0x96AA~0x96AB,1,18,44,0x1CF14,1A,46,0x1CB40,0x29,0x02B,e9ae2b
0x96AC,17,문자,11,지,0x96AC~0x96AD,0,F0,10,0x1CF13,F3,13,0x1CB40,0x29,0x02C,e9ae2b
0x96AD,17,문자,11,지,0x96AC~0x96AD,1,38,E0,0x1CF12,3C,E4,0x1CB40,0x29,0x02D,e9ae2b
0x96AE,18,문자,12,␠,0x96AE~0x96AF,0,A0,18,0x1CF11,A5,1D,0x1CB40,0x29,0x02E,e2f0d9
0x96B0,19,문자,13,않,0x96B0~0x96B1,0,10,00,0x1CF0F,17,07,0x1CB40,0x29,0x030,e9ae2b
0x96B1,19,문자,13,않,0x96B0~0x96B1,1,11,5E,0x1CF0E,19,66,0x1CB40,0x29,0x031,e9ae2b
0x96B2,20,문자,14,아,0x96B2~0x96B3,0,12,00,0x1CF0D,1B,09,0x1CB40,0x29,0x032,e9ae2b
0x96B3,20,문자,14,아,0x96B2~0x96B3,1,00,56,0x1CF0C,0A,60,0x1CB40,0x29,0x033,e9ae2b
0x96B4,21,문자,15,！,0x96B4~0x96B5,0,23,A0,0x1CF0B,2E,AB,0x1CB40,0x29,0x034,e2f0d9
0x96B5,21,문자,15,！,0x96B4~0x96B5,1,00,12,0x1CF0A,0C,1E,0x1CB40,0x29,0x035,e2f0d9
0x96BA,23,제어,,,0x96B8~0x96BB,2,21,23,0x1CF05,32,34,0x1CB40,0x29,0x03A,fce4d6
0x96BE,25,제어,,,0x96BE~0x96C1,0,F0,12,0x1CF01,05,27,0x1CB40,0x29,0x03E,fce4d6
0x96BF,25,제어,,,0x96BE~0x96C1,1,19,00,0x1CF00,2F,16,0x1CB40,0x29,0x03F,fce4d6
0x96C0,25,제어,,,0x96BE~0x96C1,2,30,21,0x1CEFF,47,38,0x1CB40,0x29,0x040,fce4d6
0x96C1,25,제어,,,0x96BE~0x96C1,3,28,00,0x1CEFE,40,18,0x1CB40,0x29,0x041,fce4d6
0x96C2,26,제어,,,0x96C2~0x96C3,0,F0,10,0x1CEFD,09,29,0x1CB40,0x29,0x042,fce4d6
0x96C3,26,제어,,,0x96C2~0x96C3,1,19,11,0x1CEFC,33,2B,0x1CB40,0x29,0x043,fce4d6
0x96C4,27,문자,16,우,0x96C4~0x96C5,0,30,F0,0x1CEFB,4B,0B,0x1CB40,0x29,0x044,e9ae2b
0x96C5,27,문자,16,우,0x96C4~0x96C5,1,74,CD,0x1CEFA,90,E9,0x1CB40,0x29,0x045,e9ae2b
0x96C6,28,문자,17,린,0x96C6~0x96C7,0,E0,80,0x1CEF9,FD,9D,0x1CB40,0x29,0x046,e9ae2b
0x96C7,28,문자,17,린,0x96C6~0x96C7,1,29,34,0x1CEF8,47,52,0x1CB40,0x29,0x047,e9ae2b
0x96C8,29,문자,18,␠,0x96C8~0x96C9,0,70,18,0x1CEF7,8F,37,0x1CB40,0x29,0x048,e2f0d9
0x96C9,29,문자,18,␠,0x96C8~0x96C9,1,28,12,0x1CEF6,48,32,0x1CB40,0x29,0x049,e2f0d9
0x96CA,30,문자,19,방,0x96CA~0x96CB,0,F0,D0,0x1CEF5,11,F1,0x1CB40,0x29,0x04A,e9ae2b
0x96CB,30,문자,19,방,0x96CA~0x96CB,1,C0,39,0x1CEF4,E2,5B,0x1CB40,0x29,0x04B,e9ae2b
0x96CC,31,문자,20,금,0x96CC~0x96CD,0,30,80,0x1CEF3,53,A3,0x1CB40,0x29,0x04C,e9ae2b
0x96CD,31,문자,20,금,0x96CC~0x96CD,1,28,21,0x1CEF2,4C,45,0x1CB40,0x29,0x04D,e9ae2b
0x96CE,32,문자,21,␠,0x96CE~0x96CF,0,60,18,0x1CEF1,85,3D,0x1CB40,0x29,0x04E,e2f0d9
0x96CF,32,문자,21,␠,0x96CE~0x96CF,1,28,12,0x1CEF0,4E,38,0x1CB40,0x29,0x04F,e2f0d9
0x96D0,33,문자,22,전,0x96D0~0x96D1,0,F0,B0,0x1CEEF,17,D7,0x1CB40,0x29,0x050,e9ae2b
0x96D1,33,문자,22,전,0x96D0~0x96D1,1,19,DF,0x1CEEE,41,07,0x1CB40,0x29,0x051,e9ae2b
0x96D2,34,문자,23,까,0x96D2~0x96D3,0,E0,F0,0x1CEED,09,19,0x1CB40,0x29,0x052,e9ae2b
0x96D3,34,문자,23,까,0x96D2~0x96D3,1,28,21,0x1CEEC,52,4B,0x1CB40,0x29,0x053,e9ae2b
0x96D4,35,문자,24,지,0x96D4~0x96D5,0,B0,10,0x1CEEB,DB,3B,0x1CB40,0x29,0x054,e9ae2b
0x96D5,35,문자,24,지,0x96D4~0x96D5,1,28,E0,0x1CEEA,54,0C,0x1CB40,0x29,0x055,e9ae2b
0x96D6,36,문자,25,␠,0x96D6~0x96D7,0,60,18,0x1CEE9,8D,45,0x1CB40,0x29,0x056,e2f0d9
0x96D8,37,문자,26,싸,0x96D8~0x96D9,0,60,00,0x1CEE7,8F,2F,0x1CB40,0x29,0x058,e9ae2b
0x96D9,37,문자,26,싸,0x96D8~0x96D9,1,12,46,0x1CEE6,42,76,0x1CB40,0x29,0x059,e9ae2b
0x96DA,38,문자,27,우,0x96DA~0x96DB,0,60,F0,0x1CEE5,91,21,0x1CB40,0x29,0x05A,e9ae2b
0x96DB,38,문자,27,우,0x96DA~0x96DB,1,12,CD,0x1CEE4,44,FF,0x1CB40,0x29,0x05B,e9ae2b
0x96DC,39,문자,28,던,0x96DC~0x96DD,0,12,D0,0x1CEE3,45,03,0x1CB40,0x29,0x05C,e9ae2b
0x96DD,39,문자,28,던,0x96DC~0x96DD,1,00,2D,0x1CEE2,34,61,0x1CB40,0x29,0x05D,e9ae2b
0x96DE,40,문자,29,␠,0x96DE~0x96DF,0,23,18,0x1CEE1,58,4D,0x1CB40,0x29,0x05E,e2f0d9
0x96DF,40,문자,29,␠,0x96DE~0x96DF,1,21,12,0x1CEE0,57,48,0x1CB40,0x29,0x05F,e2f0d9
0x96E0,41,문자,30,적,0x96E0~0x96E1,0,00,A0,0x1CEDF,37,D7,0x1CB40,0x29,0x060,e9ae2b
0x96E1,41,문자,30,적,0x96E0~0x96E1,1,19,DF,0x1CEDE,51,17,0x1CB40,0x29,0x061,e9ae2b
0x96E2,42,문자,31,이,0x96E2~0x96E3,0,00,90,0x1CEDD,39,C9,0x1CB40,0x29,0x062,e9ae2b
0x96E3,42,문자,31,이,0x96E2~0x96E3,1,7E,DE,0x1CEDC,B8,18,0x1CB40,0x29,0x063,e9ae2b
0x96E4,43,문자,32,야,0x96E4~0x96E5,0,15,00,0x1CEDB,50,3B,0x1CB40,0x29,0x064,e9ae2b
0x96E5,43,문자,32,야,0x96E4~0x96E5,1,00,6C,0x1CEDA,3C,A8,0x1CB40,0x29,0x065,e9ae2b
0x96E6,44,문자,33,・,0x96E6~0x96E7,0,17,60,0x1CED9,54,9D,0x1CB40,0x29,0x066,e2f0d9
0x96E7,44,문자,33,・,0x96E6~0x96E7,1,00,12,0x1CED8,3E,50,0x1CB40,0x29,0x067,e2f0d9
0x96E8,45,문자,34,・,0x96E8~0x96E9,0,1A,60,0x1CED7,59,9F,0x1CB40,0x29,0x068,e2f0d9
0x96E9,45,문자,34,・,0x96E8~0x96E9,1,00,12,0x1CED6,40,52,0x1CB40,0x29,0x069,e2f0d9
0x96EA,46,문자,35,・,0x96EA~0x96EB,0,04,60,0x1CED5,45,A1,0x1CB40,0x29,0x06A,e2f0d9
0x96EB,46,문자,35,・,0x96EA~0x96EB,1,14,12,0x1CED4,56,54,0x1CB40,0x29,0x06B,e2f0d9
0x96EC,47,제어,,,0x96EC~0x96F0,0,00,12,0x1CED3,43,55,0x1CB40,0x29,0x06C,fce4d6
0x96EE,47,제어,,,0x96EC~0x96F0,2,40,23,0x1CED1,85,68,0x1CB40,0x29,0x06E,fce4d6
0x96EF,47,제어,,,0x96EC~0x96F0,3,80,21,0x1CED0,C6,67,0x1CB40,0x29,0x06F,fce4d6
0x96F0,47,제어,,,0x96EC~0x96F0,4,16,00,0x1CECF,5D,47,0x1CB40,0x29,0x070,fce4d6
0x96F1,48,제어,,,0x96F1~0x96F3,0,00,19,0x1CECE,48,61,0x1CB40,0x29,0x071,fce4d6
0x96F2,48,제어,,,0x96F1~0x96F3,1,E0,00,0x1CECD,29,49,0x1CB40,0x29,0x072,fce4d6
0x96F3,48,제어,,,0x96F1~0x96F3,2,29,7E,0x1CECC,73,C8,0x1CB40,0x29,0x073,fce4d6
0x96F4,49,제어,,,0x96F4~0x96F5,0,F0,15,0x1CECB,3B,60,0x1CB40,0x29,0x074,fce4d6
0x96F5,49,제어,,,0x96F4~0x96F5,1,19,00,0x1CECA,65,4C,0x1CB40,0x29,0x075,fce4d6
0x96F6,50,제어,,,0x96F6~0x96F7,0,D0,17,0x1CEC9,1D,64,0x1CB40,0x29,0x076,fce4d6
0x96F7,50,제어,,,0x96F6~0x96F7,1,19,00,0x1CEC8,67,4E,0x1CB40,0x29,0x077,fce4d6
0x96F8,51,제어,,,0x96F8~0x96FA,0,30,1A,0x1CEC7,7F,69,0x1CB40,0x29,0x078,fce4d6
0x96F9,51,제어,,,0x96F8~0x96FA,1,39,00,0x1CEC6,89,50,0x1CB40,0x29,0x079,fce4d6
0x96FA,51,제어,,,0x96F8~0x96FA,2,A0,04,0x1CEC5,F1,55,0x1CB40,0x29,0x07A,fce4d6
0x96FB,52,제어,,,0x96FB~0x96FF,0,28,14,0x1CEC4,7A,66,0x1CB40,0x29,0x07B,fce4d6
0x96FC,52,제어,,,0x96FB~0x96FF,1,60,00,0x1CEC3,B3,53,0x1CB40,0x29,0x07C,fce4d6
0x96FD,52,제어,,,0x96FB~0x96FF,2,F7,00,0x1CEC2,4B,54,0x1CB40,0x29,0x07D,fce4d6
0x96FE,52,제어,,,0x96FB~0x96FF,3,00,40,0x1CEC1,55,95,0x1CB40,0x29,0x07E,fce4d6
0x96FF,52,제어,,,0x96FB~0x96FF,4,B0,80,0x1CEC0,06,D6,0x1CB40,0x29,0x07F,fce4d6
0x9700,53,제어,,,0x9700~0x9701,0,30,16,0x1CEBF,87,6D,0x1CB40,0x29,0x080,fce4d6
0x9701,53,제어,,,0x9700~0x9701,1,28,00,0x1CEBE,80,58,0x1CB40,0x29,0x081,fce4d6
0x9702,54,문자,36,또,0x9702~0x9703,0,60,C0,0x1CEBD,B9,19,0x1CB40,0x29,0x082,e9ae2b
0x9703,54,문자,36,또,0x9702~0x9703,1,28,30,0x1CEBC,82,8A,0x1CB40,0x29,0x083,e9ae2b
0x9704,55,문자,37,␠,0x9704~0x9705,0,60,18,0x1CEBB,BB,73,0x1CB40,0x29,0x084,e2f0d9
0x9706,56,문자,38,삐,0x9706~0x9707,0,60,D0,0x1CEB9,BD,2D,0x1CB40,0x29,0x086,e9ae2b
0x9707,56,문자,38,삐,0x9706~0x9707,1,12,3C,0x1CEB8,70,9A,0x1CB40,0x29,0x087,e9ae2b
0x9708,57,문자,39,딱,0x9708~0x9709,0,60,50,0x1CEB7,BF,AF,0x1CB40,0x29,0x088,e9ae2b
0x9709,57,문자,39,딱,0x9708~0x9709,1,12,30,0x1CEB6,72,90,0x1CB40,0x29,0x089,e9ae2b
0x970A,58,문자,40,한,0x970A~0x970B,0,12,70,0x1CEB5,73,D1,0x1CB40,0x29,0x08A,e9ae2b
0x970B,58,문자,40,한,0x970A~0x970B,1,00,E3,0x1CEB4,62,45,0x1CB40,0x29,0x08B,e9ae2b
0x970C,59,문자,41,␠,0x970C~0x970D,0,23,18,0x1CEB3,86,7B,0x1CB40,0x29,0x08C,e2f0d9
0x970D,59,문자,41,␠,0x970C~0x970D,1,21,12,0x1CEB2,85,76,0x1CB40,0x29,0x08D,e2f0d9
0x970E,60,문자,42,소,0x970E~0x970F,0,00,D0,0x1CEB1,65,35,0x1CB40,0x29,0x08E,e9ae2b
0x970F,60,문자,42,소,0x970E~0x970F,1,50,3D,0x1CEB0,B6,A3,0x1CB40,0x29,0x08F,e9ae2b
0x9710,61,문자,43,리,0x9710~0x9711,0,A1,70,0x1CEAF,08,D7,0x1CB40,0x29,0x090,e9ae2b
0x9711,61,문자,43,리,0x9710~0x9711,1,F0,34,0x1CEAE,58,9C,0x1CB40,0x29,0x091,e9ae2b
0x9712,62,문자,44,나,0x9712~0x9713,0,86,B0,0x1CEAD,EF,19,0x1CB40,0x29,0x092,e9ae2b
0x9713,62,문자,44,나,0x9712~0x9713,1,30,24,0x1CEAC,9A,8E,0x1CB40,0x29,0x093,e9ae2b
0x9714,63,문자,45,␠,0x9714~0x9715,0,28,18,0x1CEAB,93,83,0x1CB40,0x29,0x094,e2f0d9
0x9715,63,문자,45,␠,0x9714~0x9715,1,10,12,0x1CEAA,7C,7E,0x1CB40,0x29,0x095,e2f0d9
0x9716,64,문자,46,하,0x9716~0x9717,0,29,50,0x1CEA9,96,BD,0x1CB40,0x29,0x096,e9ae2b
0x9717,64,문자,46,하,0x9716~0x9717,1,A0,E3,0x1CEA8,0E,51,0x1CB40,0x29,0x097,e9ae2b
0x9718,65,문자,47,고,0x9718~0x9719,0,38,80,0x1CEA7,A7,EF,0x1CB40,0x29,0x098,e9ae2b
0x9719,65,문자,47,고,0x9718~0x9719,1,A0,20,0x1CEA6,10,90,0x1CB40,0x29,0x099,e9ae2b
0x971A,66,문자,48,・,0x971A~0x971B,0,12,60,0x1CEA5,83,D1,0x1CB40,0x29,0x09A,e2f0d9
0x971B,66,문자,48,・,0x971A~0x971B,1,30,12,0x1CEA4,A2,84,0x1CB40,0x29,0x09B,e2f0d9
0x971C,67,문자,49,・,0x971C~0x971D,0,19,60,0x1CEA3,8C,D3,0x1CB40,0x29,0x09C,e2f0d9
0x971D,67,문자,49,・,0x971C~0x971D,1,30,12,0x1CEA2,A4,86,0x1CB40,0x29,0x09D,e2f0d9
0x971E,68,문자,50,・,0x971E~0x971F,0,39,60,0x1CEA1,AE,D5,0x1CB40,0x29,0x09E,e2f0d9
0x971F,68,문자,50,・,0x971E~0x971F,1,A0,12,0x1CEA0,16,88,0x1CB40,0x29,0x09F,e2f0d9
0x9720,69,제어,,,0x9720~0x9724,0,28,12,0x1CE9F,9F,89,0x1CB40,0x29,0x0A0,fce4d6
0x9721,69,제어,,,0x9720~0x9724,1,10,00,0x1CE9E,88,78,0x1CB40,0x29,0x0A1,fce4d6
0x9722,69,제어,,,0x9720~0x9724,2,1B,23,0x1CE9D,94,9C,0x1CB40,0x29,0x0A2,fce4d6
0x9723,69,제어,,,0x9720~0x9724,3,C0,21,0x1CE9C,3A,9B,0x1CB40,0x29,0x0A3,fce4d6
0x9724,69,제어,,,0x9720~0x9724,4,1A,00,0x1CE9B,95,7B,0x1CB40,0x29,0x0A4,fce4d6
0x9725,70,문자,51,␠,0x9725~0x9726,0,70,18,0x1CE9A,EC,94,0x1CB40,0x29,0x0A5,e2f0d9
0x9726,70,문자,51,␠,0x9725~0x9726,1,19,12,0x1CE99,96,8F,0x1CB40,0x29,0x0A6,e2f0d9
0x9727,71,문자,52,꼰,0x9727~0x9728,0,60,30,0x1CE98,DE,AE,0x1CB40,0x29,0x0A7,e9ae2b
0x9728,71,문자,52,꼰,0x9727~0x9728,1,28,24,0x1CE97,A7,A3,0x1CB40,0x29,0x0A8,e9ae2b
0x972A,72,문자,53,대,0x9729~0x972A,1,38,2D,0x1CE95,B9,AE,0x1CB40,0x29,0x0AA,e9ae2b
0x972B,73,문자,54,␠,0x972B~0x972C,0,E0,18,0x1CE94,62,9A,0x1CB40,0x29,0x0AB,e2f0d9
0x972C,73,문자,54,␠,0x972B~0x972C,1,28,12,0x1CE93,AB,95,0x1CB40,0x29,0x0AC,e2f0d9
0x972D,74,문자,55,같,0x972D~0x972E,0,B0,00,0x1CE92,34,84,0x1CB40,0x29,0x0AD,e9ae2b
0x972E,74,문자,55,같,0x972D~0x972E,1,28,1C,0x1CE91,AD,A1,0x1CB40,0x29,0x0AE,e9ae2b
0x972F,75,문자,56,아,0x972F~0x9730,0,60,00,0x1CE90,E6,86,0x1CB40,0x29,0x0AF,e9ae2b
0x9730,75,문자,56,아,0x972F~0x9730,1,12,56,0x1CE8F,99,DD,0x1CB40,0x29,0x0B0,e9ae2b
0x9731,76,문자,57,！,0x9731~0x9732,0,60,A0,0x1CE8E,E8,28,0x1CB40,0x29,0x0B1,e2f0d9
0x9733,77,문자,58,␠,0x9733~0x9734,0,60,18,0x1CE8C,EA,A2,0x1CB40,0x29,0x0B3,e2f0d9
0x9735,78,문자,59,이,0x9735~0x9736,0,15,90,0x1CE8A,A1,1C,0x1CB40,0x29,0x0B5,e9ae2b
0x9736,78,문자,59,이,0x9735~0x9736,1,00,DE,0x1CE89,8D,6B,0x1CB40,0x29,0x0B6,e9ae2b
0x9737,79,문자,60,렇,0x9737~0x9738,0,A0,90,0x1CE88,2E,1E,0x1CB40,0x29,0x0B7,e9ae2b
0x9738,79,문자,60,렇,0x9737~0x9738,1,CB,31,0x1CE87,5A,C0,0x1CB40,0x29,0x0B8,e9ae2b
0x9739,80,문자,61,게,0x9739~0x973A,0,80,00,0x1CE86,10,90,0x1CB40,0x29,0x0B9,e9ae2b
0x973A,80,문자,61,게,0x9739~0x973A,1,18,20,0x1CE85,A9,B1,0x1CB40,0x29,0x0BA,e9ae2b
0x973B,81,문자,62,␠,0x973B~0x973C,0,60,18,0x1CE84,F2,AA,0x1CB40,0x29,0x0BB,e2f0d9
0x973C,81,문자,62,␠,0x973B~0x973C,1,28,12,0x1CE83,BB,A5,0x1CB40,0x29,0x0BC,e2f0d9
0x973D,82,문자,63,심,0x973D~0x973E,0,20,00,0x1CE82,B4,94,0x1CB40,0x29,0x0BD,e9ae2b
0x973E,82,문자,63,심,0x973D~0x973E,1,12,40,0x1CE81,A7,D5,0x1CB40,0x29,0x0BE,e9ae2b
0x973F,83,문자,64,하,0x973F~0x9740,0,F0,50,0x1CE80,86,E6,0x1CB40,0x29,0x0BF,e9ae2b
0x9740,83,문자,64,하,0x973F~0x9740,1,DC,E3,0x1CE7F,73,7A,0x1CB40,0x29,0x0C0,e9ae2b
0x9741,84,문자,65,게,0x9741~0x9742,0,20,00,0x1CE7E,B8,98,0x1CB40,0x29,0x0C1,e9ae2b
0x9742,84,문자,65,게,0x9741~0x9742,1,B7,20,0x1CE7D,50,B9,0x1CB40,0x29,0x0C2,e9ae2b
0x9743,85,문자,66,␠,0x9743~0x9744,0,20,18,0x1CE7C,BA,B2,0x1CB40,0x29,0x0C3,e2f0d9
0x9745,86,문자,67,다,0x9745~0x9746,0,12,C0,0x1CE7A,AE,5C,0x1CB40,0x29,0x0C5,e9ae2b
0x9746,86,문자,67,다,0x9745~0x9746,1,00,27,0x1CE79,9D,C4,0x1CB40,0x29,0x0C6,e9ae2b
0x9747,87,문자,68,쳤,0x9747~0x9748,0,23,50,0x1CE78,C1,EE,0x1CB40,0x29,0x0C7,e9ae2b
0x9748,87,문자,68,쳤,0x9747~0x9748,1,21,E1,0x1CE77,C0,80,0x1CB40,0x29,0x0C8,e9ae2b
0x9749,88,문자,69,으,0x9749~0x974A,0,00,30,0x1CE76,A0,D0,0x1CB40,0x29,0x0C9,e9ae2b
0x974A,88,문자,69,으,0x9749~0x974A,1,A0,DE,0x1CE75,41,7F,0x1CB40,0x29,0x0CA,e9ae2b
0x974B,89,문자,70,면,0x974B~0x974C,0,28,70,0x1CE74,CA,12,0x1CB40,0x29,0x0CB,e9ae2b
0x974C,89,문자,70,면,0x974B~0x974C,1,30,35,0x1CE73,D3,D8,0x1CB40,0x29,0x0CC,e9ae2b
0x974D,90,문자,71,서,0x974D~0x974E,0,39,50,0x1CE72,DD,F4,0x1CB40,0x29,0x0CD,e9ae2b
0x974E,90,문자,71,서,0x974D~0x974E,1,70,3D,0x1CE71,15,E2,0x1CB40,0x29,0x0CE,e9ae2b
0x974F,91,문자,72,・,0x974F~0x9750,0,28,60,0x1CE70,CE,06,0x1CB40,0x29,0x0CF,e2f0d9
0x9750,91,문자,72,・,0x974F~0x9750,1,20,12,0x1CE6F,C7,B9,0x1CB40,0x29,0x0D0,e2f0d9
0x9751,92,문자,73,・,0x9751~0x9752,0,18,60,0x1CE6E,C0,08,0x1CB40,0x29,0x0D1,e2f0d9
0x9752,92,문자,73,・,0x9751~0x9752,1,A0,12,0x1CE6D,49,BB,0x1CB40,0x29,0x0D2,e2f0d9
0x9753,93,문자,74,・,0x9753~0x9754,0,28,60,0x1CE6C,D2,0A,0x1CB40,0x29,0x0D3,e2f0d9
0x9754,93,문자,74,・,0x9753~0x9754,1,F0,12,0x1CE6B,9B,BD,0x1CB40,0x29,0x0D4,e2f0d9
0x9755,94,제어,,,0x9755~0x9756,0,19,15,0x1CE6A,C5,C1,0x1CB40,0x29,0x0D5,fce4d6
0x9756,94,제어,,,0x9755~0x9756,1,80,00,0x1CE69,2D,AD,0x1CB40,0x29,0x0D6,fce4d6
0x9757,95,문자,75,대,0x9757~0x9758,0,28,B0,0x1CE68,D6,5E,0x1CB40,0x29,0x0D7,e9ae2b
0x9758,95,문자,75,대,0x9757~0x9758,1,40,2D,0x1CE67,EF,DC,0x1CB40,0x29,0x0D8,e9ae2b
0x9759,96,문자,76,답,0x9759~0x975A,0,F6,00,0x1CE66,A6,B0,0x1CB40,0x29,0x0D9,e9ae2b
0x975A,96,문자,76,답,0x9759~0x975A,1,C0,2C,0x1CE65,71,DD,0x1CB40,0x29,0x0DA,e9ae2b
0x975B,97,문자,77,해,0x975B~0x975C,0,18,B0,0x1CE64,CA,62,0x1CB40,0x29,0x0DB,e9ae2b
0x975C,97,문자,77,해,0x975B~0x975C,1,F0,E3,0x1CE63,A3,96,0x1CB40,0x29,0x0DC,e9ae2b
0x975D,98,문자,78,줘,0x975D~0x975E,0,C0,F0,0x1CE62,74,A4,0x1CB40,0x29,0x0DD,e9ae2b
0x975E,98,문자,78,줘,0x975D~0x975E,1,B0,FD,0x1CE61,65,B2,0x1CB40,0x29,0x0DE,e9ae2b
0x975F,99,문자,79,、,0x975F~0x9760,0,18,20,0x1CE60,CE,D6,0x1CB40,0x29,0x0DF,e2f0d9
0x9760,99,문자,79,、,0x975F~0x9760,1,F0,12,0x1CE5F,A7,C9,0x1CB40,0x29,0x0E0,e2f0d9
0x9761,100,문자,80,레,0x9761~0x9762,0,38,A0,0x1CE5E,F0,58,0x1CB40,0x29,0x0E1,e9ae2b
0x9762,100,문자,80,레,0x9761~0x9762,1,A0,31,0x1CE5D,59,EA,0x1CB40,0x29,0x0E2,e9ae2b
0x9763,101,문자,81,이,0x9763~0x9764,0,28,90,0x1CE5C,E2,4A,0x1CB40,0x29,0x0E3,e9ae2b
0x9764,101,문자,81,이,0x9763~0x9764,1,D0,DE,0x1CE5B,8B,99,0x1CB40,0x29,0x0E4,e9ae2b
0x9765,102,문자,82,코,0x9765~0x9766,0,18,10,0x1CE5A,D4,CC,0x1CB40,0x29,0x0E5,e9ae2b
0x9766,102,문자,82,코,0x9765~0x9766,1,30,E2,0x1CE59,ED,9F,0x1CB40,0x29,0x0E6,e9ae2b
0x9767,103,문자,83,、,0x9767~0x9768,0,38,20,0x1CE58,F6,DE,0x1CB40,0x29,0x0E7,e2f0d9
0x9768,103,문자,83,、,0x9767~0x9768,1,A0,12,0x1CE57,5F,D1,0x1CB40,0x29,0x0E8,e2f0d9
0x9769,104,제어,,,0x9769~0x976D,0,28,12,0x1CE56,E8,D2,0x1CB40,0x29,0x0E9,fce4d6
0x976A,104,제어,,,0x9769~0x976D,1,90,00,0x1CE55,51,C1,0x1CB40,0x29,0x0EA,fce4d6
0x976B,104,제어,,,0x9769~0x976D,2,38,23,0x1CE54,FA,E5,0x1CB40,0x29,0x0EB,fce4d6
0x976C,104,제어,,,0x9769~0x976D,3,A0,21,0x1CE53,63,E4,0x1CB40,0x29,0x0EC,fce4d6
0x976D,104,제어,,,0x9769~0x976D,4,28,00,0x1CE52,EC,C4,0x1CB40,0x29,0x0ED,fce4d6
0x976E,105,문자,84,왜,0x976E~0x976F,0,40,F0,0x1CE51,05,B5,0x1CB40,0x29,0x0EE,e9ae2b
0x976F,105,문자,84,왜,0x976E~0x976F,1,18,C5,0x1CE50,DE,8B,0x1CB40,0x29,0x0EF,e9ae2b
0x9770,106,문자,85,␠,0x9770~0x9771,0,E0,18,0x1CE4F,A7,DF,0x1CB40,0x29,0x0F0,e2f0d9
0x9771,106,문자,85,␠,0x9770~0x9771,1,28,12,0x1CE4E,F0,DA,0x1CB40,0x29,0x0F1,e2f0d9
0x9772,107,문자,86,우,0x9772~0x9773,0,90,F0,0x1CE4D,59,B9,0x1CB40,0x29,0x0F2,e9ae2b
0x9773,107,문자,86,우,0x9772~0x9773,1,12,CD,0x1CE4C,DC,97,0x1CB40,0x29,0x0F3,e9ae2b
0x9774,108,문자,87,리,0x9774~0x9775,0,12,70,0x1CE4B,DD,3B,0x1CB40,0x29,0x0F4,e9ae2b
